subject_id	predicate_id	object_id	mondo_id	mondo_label	mondo_predicate_id	mapping_justification	gard_mondo_mapping_type
GARD:10556	skos:exactMatch	Orphanet:86870	MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10557	skos:exactMatch	Orphanet:1727	MONDO:0012020	chromosome 22q11.2 microduplication syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10557	skos:narrowMatch	OMIM:608363	MONDO:0012020	chromosome 22q11.2 microduplication syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10559	skos:exactMatch	Orphanet:264665	MONDO:0017015	primary interstitial lung disease specific to childhood	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10560	skos:exactMatch	Orphanet:85445	MONDO:0019439	AA amyloidosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10562	skos:exactMatch	Orphanet:137810	MONDO:0015302	nodular cutaneous amyloidosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1057	skos:exactMatch	Orphanet:267	MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1057	skos:narrowMatch	OMIM:253600	MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1057	skos:narrowMatch	OMIM:618129	MONDO:0029133	muscular dystrophy, limb-girdle, autosomal dominant 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10572	skos:exactMatch	Orphanet:85278	MONDO:0010278	Christianson syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10572	skos:narrowMatch	OMIM:300243	MONDO:0010278	Christianson syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10573	skos:exactMatch	Orphanet:488434	MONDO:0012759	camptodactyly syndrome, Guadalajara type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10573	skos:narrowMatch	OMIM:611929	MONDO:0012759	camptodactyly syndrome, Guadalajara type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10574	skos:exactMatch	Orphanet:178333	MONDO:0010371	Aland island eye disease	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10574	skos:narrowMatch	OMIM:300600	MONDO:0010371	Aland island eye disease	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10578	skos:exactMatch	Orphanet:101089	MONDO:0011528	hyper-IgM syndrome type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10578	skos:narrowMatch	OMIM:605258	MONDO:0011528	hyper-IgM syndrome type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10579	skos:exactMatch	Orphanet:101090	MONDO:0011735	hyper-IgM syndrome type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10579	skos:narrowMatch	OMIM:606843	MONDO:0011735	hyper-IgM syndrome type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1058	skos:exactMatch	Orphanet:391327	MONDO:0010541	X-linked calvarial hyperostosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1058	skos:narrowMatch	OMIM:302030	MONDO:0010541	X-linked calvarial hyperostosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10580	skos:exactMatch	Orphanet:101091	MONDO:0011985	hyper-IgM syndrome type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10580	skos:narrowMatch	OMIM:608184	MONDO:0011985	hyper-IgM syndrome type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10581	skos:exactMatch	Orphanet:101092	MONDO:0011971	hyper-IgM syndrome type 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10581	skos:narrowMatch	OMIM:608106	MONDO:0011971	hyper-IgM syndrome type 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10582	skos:exactMatch	Orphanet:217017	MONDO:0013036	Zechi-Ceide syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10582	skos:narrowMatch	OMIM:612916	MONDO:0013036	Zechi-Ceide syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10583	skos:exactMatch	Orphanet:59303	MONDO:0011874	neonatal ichthyosis-sclerosing cholangitis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10583	skos:narrowMatch	OMIM:607626	MONDO:0011874	neonatal ichthyosis-sclerosing cholangitis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10584	skos:exactMatch	Orphanet:85170	MONDO:0011530	mesomelic dysplasia, Savarirayan type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10584	skos:narrowMatch	OMIM:605274	MONDO:0011530	mesomelic dysplasia, Savarirayan type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10585	skos:exactMatch	Orphanet:86829	MONDO:0019451	chronic neutrophilic leukemia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10586	skos:broadMatch	Orphanet:60030	MONDO:0018954	Loeys-Dietz syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10586	skos:broadMatch	Orphanet:91387	MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10586	skos:exactMatch	OMIM:610168	MONDO:0012427	Loeys-Dietz syndrome 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10587	skos:exactMatch	Orphanet:99027	MONDO:0008215	adult-onset autosomal dominant demyelinating leukodystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10587	skos:narrowMatch	OMIM:169500	MONDO:0008215	adult-onset autosomal dominant demyelinating leukodystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10588	skos:broadMatch	Orphanet:91387	MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10588	skos:exactMatch	OMIM:614816	MONDO:0013897	Loeys-Dietz syndrome 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10590	skos:exactMatch	Orphanet:157801	MONDO:0012271	mesoaxial synostotic syndactyly with phalangeal reduction	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10590	skos:narrowMatch	OMIM:609432	MONDO:0012271	mesoaxial synostotic syndactyly with phalangeal reduction	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10591	skos:exactMatch	Orphanet:250994	MONDO:0012915	chromosome 1q21.1 duplication syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10591	skos:narrowMatch	OMIM:612475	MONDO:0012915	chromosome 1q21.1 duplication syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10592	skos:exactMatch	Orphanet:217346	MONDO:0013090	chromosome 19q13.11 deletion syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10592	skos:narrowMatch	OMIM:613026	MONDO:0700107	chromosome 19q13.11 deletion syndrome, distal	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10593	skos:exactMatch	Orphanet:217371	MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10593	skos:narrowMatch	OMIM:613070	MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10594	skos:exactMatch	Orphanet:217382	MONDO:0013110	neurodegenerative syndrome due to cerebral folate transport deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10594	skos:narrowMatch	OMIM:613068	MONDO:0013110	neurodegenerative syndrome due to cerebral folate transport deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10595	skos:exactMatch	Orphanet:217266	MONDO:0012165	BNAR syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10595	skos:narrowMatch	OMIM:608980	MONDO:0012165	BNAR syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10597	skos:exactMatch	Orphanet:99429	MONDO:0021023	complete androgen insensitivity syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10597	skos:narrowMatch	OMIM:300068	MONDO:0019154	androgen insensitivity syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:106	skos:exactMatch	Orphanet:1647	MONDO:0008108	oculocerebrocutaneous syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:106	skos:narrowMatch	OMIM:164180	MONDO:0008108	oculocerebrocutaneous syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10601	skos:broadMatch	Orphanet:95494	MONDO:0013099	combined pituitary hormone deficiencies, genetic form	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10601	skos:relatedMatch	OMIM:613038	MONDO:0024464	pituitary hormone deficiency, combined, 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10602	skos:exactMatch	Orphanet:95494	MONDO:0013099	combined pituitary hormone deficiencies, genetic form	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10602	skos:narrowMatch	OMIM:182230	MONDO:0008428	septooptic dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10602	skos:narrowMatch	OMIM:262600	MONDO:0009878	pituitary hormone deficiency, combined, 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10602	skos:narrowMatch	OMIM:613986	MONDO:0013518	pituitary hormone deficiency, combined, 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10603	skos:exactMatch	Orphanet:231720	MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10603	skos:narrowMatch	OMIM:221750	MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10604	skos:exactMatch	Orphanet:85442	MONDO:0009880	short stature-pituitary and cerebellar defects-small sella turcica syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10604	skos:narrowMatch	OMIM:262700	MONDO:0009880	short stature-pituitary and cerebellar defects-small sella turcica syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10605	skos:exactMatch	Orphanet:63446	MONDO:0011907	acrocapitofemoral dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10605	skos:narrowMatch	OMIM:607778	MONDO:0011907	acrocapitofemoral dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10608	skos:exactMatch	Orphanet:56305	MONDO:0007168	atelosteogenesis type III	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10608	skos:narrowMatch	OMIM:108721	MONDO:0007168	atelosteogenesis type III	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10609	skos:exactMatch	Orphanet:73273	MONDO:0010038	growth delay due to insulin-like growth factor I resistance	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10609	skos:narrowMatch	OMIM:270450	MONDO:0010038	growth delay due to insulin-like growth factor I resistance	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1061	skos:exactMatch	Orphanet:1318	MONDO:0008896	campomelia, Cumming type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1061	skos:narrowMatch	OMIM:211890	MONDO:0008896	campomelia, Cumming type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10611	skos:exactMatch	Orphanet:156728	MONDO:0012108	spondyloepimetaphyseal dysplasia, matrilin-3 type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10611	skos:narrowMatch	OMIM:608728	MONDO:0012108	spondyloepimetaphyseal dysplasia, matrilin-3 type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10612	skos:exactMatch	Orphanet:1803	MONDO:0010116	thoracomelic dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10612	skos:narrowMatch	OMIM:273740	MONDO:0010116	thoracomelic dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10614	skos:exactMatch	Orphanet:139399	MONDO:0015339	adrenomyeloneuropathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10614	skos:narrowMatch	OMIM:300100	MONDO:0018544	adrenoleukodystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10615	skos:broadMatch	Orphanet:774	MONDO:0019180	hereditary hemorrhagic telangiectasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10615	skos:exactMatch	OMIM:610655	MONDO:0012532	hereditary hemorrhagic telangiectasia type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10616	skos:exactMatch	Orphanet:93358	MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10616	skos:narrowMatch	OMIM:271665	MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10617	skos:exactMatch	Orphanet:519384	MONDO:0022825	congenital cystic eye	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10618	skos:exactMatch	Orphanet:93356	MONDO:0011198	spondyloepimetaphyseal dysplasia, Missouri type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10618	skos:narrowMatch	OMIM:602111	MONDO:0011198	spondyloepimetaphyseal dysplasia, Missouri type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10619	skos:broadMatch	Orphanet:216804	MONDO:0008147	osteogenesis imperfecta type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10619	skos:broadMatch	Orphanet:216812	MONDO:0009804	osteogenesis imperfecta type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10619	skos:broadMatch	Orphanet:216820	MONDO:0008148	osteogenesis imperfecta type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10619	skos:exactMatch	OMIM:259440	MONDO:0009805	osteogenesis imperfecta type 9	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1062	skos:exactMatch	Orphanet:1319	MONDO:0007249	camptobrachydactyly	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1062	skos:narrowMatch	OMIM:114150	MONDO:0007249	camptobrachydactyly	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10620	skos:exactMatch	Orphanet:178355	MONDO:0015799	Smith-McCort dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10620	skos:narrowMatch	OMIM:607326	MONDO:0011814	Smith-McCort dysplasia 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10620	skos:narrowMatch	OMIM:615222	MONDO:0014087	Smith-McCort dysplasia 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10623	skos:broadMatch	Orphanet:1452	MONDO:0007340	cleidocranial dysplasia 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10623	skos:exactMatch	OMIM:216330	MONDO:0008994	cleidocranial dysplasia, recessive form	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10624	skos:exactMatch	Orphanet:93284	MONDO:0019667	spondyloepiphyseal dysplasia tarda	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10624	skos:narrowMatch	OMIM:184100	MONDO:0008474	spondyloepiphyseal dysplasia tarda, autosomal dominant	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10624	skos:narrowMatch	OMIM:271600	MONDO:0010072	spondyloepiphyseal dysplasia tarda, autosomal recessive	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10624	skos:narrowMatch	OMIM:313400	MONDO:0010737	spondyloepiphyseal dysplasia tarda, X-linked	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10625	skos:broadMatch	Orphanet:169150	MONDO:0015700	immunodeficiency due to a late component of complement deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10625	skos:exactMatch	OMIM:613789	MONDO:0013421	type II complement component 8 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10626	skos:broadMatch	Orphanet:169150	MONDO:0015700	immunodeficiency due to a late component of complement deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10626	skos:exactMatch	OMIM:613790	MONDO:0013422	type I complement component 8 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10627	skos:exactMatch	Orphanet:73272	MONDO:0012110	growth delay due to insulin-like growth factor type 1 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10627	skos:narrowMatch	OMIM:608747	MONDO:0012110	growth delay due to insulin-like growth factor type 1 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10629	skos:exactMatch	Orphanet:163654	MONDO:0012716	spondyloepiphyseal dysplasia, Cantu type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10629	skos:narrowMatch	OMIM:611717	MONDO:0012716	spondyloepiphyseal dysplasia, Cantu type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1063	skos:exactMatch	Orphanet:1320	MONDO:0015271	idiopathic camptocormia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10630	skos:exactMatch	Orphanet:92050	MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10630	skos:narrowMatch	OMIM:613217	MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10631	skos:exactMatch	Orphanet:251607	MONDO:0016690	pleomorphic xanthoastrocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10632	skos:exactMatch	Orphanet:251618	MONDO:0016693	subependymal giant cell astrocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10633	skos:exactMatch	Orphanet:251643	MONDO:0016699	myxopapillary ependymoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10634	skos:exactMatch	Orphanet:251646	MONDO:0016700	anaplastic ependymoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10635	skos:exactMatch	Orphanet:251679	MONDO:0016707	astroblastoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10637	skos:exactMatch	Orphanet:251663	MONDO:0016703	anaplastic oligoastrocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10638	skos:exactMatch	Orphanet:251937	MONDO:0016730	gangliocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10639	skos:exactMatch	Orphanet:251957	MONDO:0016734	anaplastic ganglioglioma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1064	skos:exactMatch	Orphanet:1321	MONDO:0008900	camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1064	skos:narrowMatch	OMIM:211930	MONDO:0008900	camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10640	skos:exactMatch	Orphanet:251946	MONDO:0005505	dysembryoplastic neuroepithelial tumor	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10641	skos:exactMatch	Orphanet:73256	MONDO:0019134	central neurocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10642	skos:exactMatch	Orphanet:251931	MONDO:0006131	cerebellar liponeurocytoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10643	skos:exactMatch	Orphanet:97286	MONDO:0011740	Carney-Stratakis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10643	skos:narrowMatch	OMIM:606864	MONDO:0011740	Carney-Stratakis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10644	skos:exactMatch	Orphanet:251919	MONDO:0016725	pineal parenchymal tumor of intermediate differenciation	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10647	skos:exactMatch	Orphanet:85167	MONDO:0012160	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10647	skos:narrowMatch	OMIM:608940	MONDO:0012160	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10648	skos:broadMatch	Orphanet:49382	MONDO:0018852	achromatopsia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10648	skos:exactMatch	OMIM:610024	MONDO:0012398	retinal cone dystrophy 3A	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10649	skos:exactMatch	Orphanet:209932	MONDO:0012475	cone dystrophy with supernormal rod response	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10649	skos:narrowMatch	OMIM:610356	MONDO:0012475	cone dystrophy with supernormal rod response	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10650	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10650	skos:exactMatch	OMIM:610478	MONDO:0012507	retinal cone dystrophy 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10651	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10651	skos:exactMatch	OMIM:600624	MONDO:0010905	cone-rod dystrophy 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10652	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10652	skos:exactMatch	OMIM:304020	MONDO:0010566	X-linked cone-rod dystrophy 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10653	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10653	skos:exactMatch	OMIM:604116	MONDO:0011395	cone-rod dystrophy 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10654	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10654	skos:exactMatch	OMIM:300476	MONDO:0010335	X-linked cone-rod dystrophy 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10655	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10655	skos:exactMatch	OMIM:600977	MONDO:0010969	cone-rod dystrophy 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10656	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10656	skos:exactMatch	OMIM:601777	MONDO:0011143	cone-rod dystrophy 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10657	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10657	skos:exactMatch	OMIM:125851	MONDO:0007453	maturity-onset diabetes of the young type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10658	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10658	skos:exactMatch	OMIM:600496	MONDO:0010894	maturity-onset diabetes of the young type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10659	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10659	skos:exactMatch	OMIM:606392	MONDO:0011667	maturity-onset diabetes of the young type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10660	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10660	skos:exactMatch	OMIM:606394	MONDO:0011668	maturity-onset diabetes of the young type 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10661	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10661	skos:exactMatch	OMIM:610508	MONDO:0012513	maturity-onset diabetes of the young type 7	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10662	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10662	skos:exactMatch	OMIM:609812	MONDO:0012348	maturity-onset diabetes of the young type 8	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10663	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10663	skos:exactMatch	OMIM:612225	MONDO:0012818	maturity-onset diabetes of the young type 9	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10664	skos:exactMatch	Orphanet:443084	MONDO:0018617	baroreflex failure	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10667	skos:exactMatch	Orphanet:329466	MONDO:0014033	dystonia 25	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10667	skos:narrowMatch	OMIM:615073	MONDO:0014033	dystonia 25	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1067	skos:exactMatch	Orphanet:1327	MONDO:0008898	camptodactyly syndrome, Guadalajara type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:1067	skos:narrowMatch	OMIM:211910	MONDO:0008898	camptodactyly syndrome, Guadalajara type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10670	skos:exactMatch	Orphanet:309279	MONDO:0017731	glycoproteinosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10675	skos:exactMatch	Orphanet:85212	MONDO:0011945	Gaucher disease perinatal lethal	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10675	skos:narrowMatch	OMIM:608013	MONDO:0011945	Gaucher disease perinatal lethal	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10679	skos:exactMatch	Orphanet:88950	MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:10679	skos:narrowMatch	OMIM:162000	MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
